Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
140,Receive,10:43:01.592.0,0x0000030b,Data,Standard,0x01,00 
141,Receive,10:43:01.592.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
142,Receive,10:43:01.602.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
143,Receive,10:43:01.665.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 00 00 
144,Receive,10:43:01.665.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
145,Receive,10:43:01.665.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
146,Receive,10:43:01.665.0,0x00000301,Data,Standard,0x08,ac 44 95 28 fe ff 00 00 
147,Receive,10:43:01.665.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
148,Receive,10:43:01.665.0,0x00000402,Data,Standard,0x08,1b 00 00 00 f3 e1 01 00 
149,Receive,10:43:01.665.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
150,Receive,10:43:01.674.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
151,Receive,10:43:01.674.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
152,Receive,10:43:01.674.0,0x00000404,Data,Standard,0x01,36 
153,Receive,10:43:01.674.0,0x00000405,Data,Standard,0x08,bb 0d bb 0d bb 0d b9 0d 
154,Receive,10:43:01.684.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d5 ff 
155,Receive,10:43:01.684.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
156,Receive,10:43:01.684.0,0x00000406,Data,Standard,0x08,bb 0d bb 0d bb 0d bb 0d 
157,Receive,10:43:01.684.0,0x00000407,Data,Standard,0x04,bb 0d bb 0d 
158,Receive,10:43:01.694.0,0x0000030b,Data,Standard,0x01,00 
159,Receive,10:43:01.694.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
160,Receive,10:43:01.694.0,0x00000408,Data,Standard,0x04,80 1c 00 00 
161,Receive,10:43:01.694.0,0x00000409,Data,Standard,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
162,Receive,10:43:01.704.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
163,Receive,10:43:01.704.0,0x00000506,Data,Standard,0x07,b9 0d bb 0d 64 e6 e7 
164,Receive,10:43:01.704.0,0x00000509,Data,Standard,0x03,40 6b 01 
165,Receive,10:43:01.712.0,0x0000050a,Data,Standard,0x03,e9 e8 e7 
166,Receive,10:43:01.712.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
167,Receive,10:43:01.723.0,0x0000050d,Data,Standard,0x08,01 76 35 00 00 00 00 00 
168,Receive,10:43:01.723.0,0x00000703,Data,Standard,0x02,00 00 
169,Receive,10:43:01.765.0,0x00000301,Data,Standard,0x08,ac 44 ae 27 fe ff 00 00 
170,Receive,10:43:01.765.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
171,Receive,10:43:01.773.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
172,Receive,10:43:01.773.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
173,Receive,10:43:01.792.0,0x00000309,Data,Standard,0x08,62 a2 00 45 76 3c d7 ff 
174,Receive,10:43:01.792.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
175,Receive,10:43:01.792.0,0x0000030b,Data,Standard,0x01,00 
176,Receive,10:43:01.792.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
177,Receive,10:43:01.803.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
178,Receive,10:43:01.863.0,0x00000301,Data,Standard,0x08,ac 44 d1 26 fe ff 00 00 
179,Receive,10:43:01.863.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
180,Receive,10:43:01.872.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
181,Receive,10:43:01.872.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
182,Receive,10:43:01.883.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d7 ff 
183,Receive,10:43:01.883.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
184,Receive,10:43:01.893.0,0x0000030b,Data,Standard,0x01,00 
185,Receive,10:43:01.893.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
186,Receive,10:43:01.903.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
187,Receive,10:43:01.964.0,0x00000301,Data,Standard,0x08,ac 44 f1 25 fe ff 00 00 
188,Receive,10:43:01.964.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
189,Receive,10:43:01.972.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
190,Receive,10:43:01.972.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
191,Receive,10:43:01.990.0,0x00000309,Data,Standard,0x08,62 a2 00 45 76 3c d1 ff 
192,Receive,10:43:01.990.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
193,Receive,10:43:01.993.0,0x0000030b,Data,Standard,0x01,00 
194,Receive,10:43:01.993.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
195,Receive,10:43:02.004.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
196,Receive,10:43:02.064.0,0x00000301,Data,Standard,0x08,ac 44 19 25 fe ff 00 00 
197,Receive,10:43:02.064.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
198,Receive,10:43:02.073.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
199,Receive,10:43:02.073.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
200,Receive,10:43:02.084.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d5 ff 
201,Receive,10:43:02.084.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
202,Receive,10:43:02.093.0,0x0000030b,Data,Standard,0x01,00 
203,Receive,10:43:02.093.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
204,Receive,10:43:02.102.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
205,Receive,10:43:02.164.0,0x00000301,Data,Standard,0x08,ac 44 43 24 fe ff 00 00 
206,Receive,10:43:02.164.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
207,Receive,10:43:02.173.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
208,Receive,10:43:02.173.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
209,Receive,10:43:02.193.0,0x00000309,Data,Standard,0x08,62 a2 00 45 76 3c d5 ff 
210,Receive,10:43:02.193.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
211,Receive,10:43:02.193.0,0x0000030b,Data,Standard,0x01,00 
212,Receive,10:43:02.193.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
213,Receive,10:43:02.204.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
214,Receive,10:43:02.263.0,0x00000301,Data,Standard,0x08,ac 44 7a 23 fe ff 00 00 
215,Receive,10:43:02.263.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
216,Receive,10:43:02.272.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
217,Receive,10:43:02.272.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
218,Receive,10:43:02.282.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d9 ff 
219,Receive,10:43:02.282.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
220,Receive,10:43:02.293.0,0x0000030b,Data,Standard,0x01,00 
221,Receive,10:43:02.293.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
222,Receive,10:43:02.303.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
223,Receive,10:43:02.363.0,0x00000301,Data,Standard,0x08,ac 44 af 22 fe ff 00 00 
224,Receive,10:43:02.363.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
225,Receive,10:43:02.374.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
226,Receive,10:43:02.374.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
227,Receive,10:43:02.390.0,0x00000309,Data,Standard,0x08,62 a2 00 45 76 3c d5 ff 
228,Receive,10:43:02.390.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
229,Receive,10:43:02.393.0,0x0000030b,Data,Standard,0x01,00 
230,Receive,10:43:02.393.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
231,Receive,10:43:02.404.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
232,Receive,10:43:02.464.0,0x00000301,Data,Standard,0x08,ac 44 f0 21 fe ff 00 00 
233,Receive,10:43:02.464.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
234,Receive,10:43:02.472.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
235,Receive,10:43:02.472.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
236,Receive,10:43:02.482.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d5 ff 
237,Receive,10:43:02.482.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
238,Receive,10:43:02.493.0,0x0000030b,Data,Standard,0x01,00 
239,Receive,10:43:02.493.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
240,Receive,10:43:02.502.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
241,Receive,10:43:02.564.0,0x00000301,Data,Standard,0x08,ac 44 2e 21 fe ff 00 00 
242,Receive,10:43:02.564.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
243,Receive,10:43:02.572.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
244,Receive,10:43:02.572.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
245,Receive,10:43:02.590.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d7 ff 
246,Receive,10:43:02.590.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
247,Receive,10:43:02.593.0,0x0000030b,Data,Standard,0x01,00 
248,Receive,10:43:02.593.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
249,Receive,10:43:02.603.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
250,Receive,10:43:02.665.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 00 00 
251,Receive,10:43:02.665.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
252,Receive,10:43:02.665.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
253,Receive,10:43:02.665.0,0x00000301,Data,Standard,0x08,ac 44 72 20 fe ff 00 00 
254,Receive,10:43:02.665.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
255,Receive,10:43:02.665.0,0x00000402,Data,Standard,0x08,1b 00 00 00 f3 e1 01 00 
256,Receive,10:43:02.665.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
257,Receive,10:43:02.674.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
258,Receive,10:43:02.674.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
259,Receive,10:43:02.674.0,0x00000404,Data,Standard,0x01,36 
260,Receive,10:43:02.674.0,0x00000405,Data,Standard,0x08,bb 0d bb 0d bb 0d b9 0d 
261,Receive,10:43:02.684.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d7 ff 
262,Receive,10:43:02.684.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
263,Receive,10:43:02.684.0,0x00000406,Data,Standard,0x08,bb 0d bb 0d bb 0d bb 0d 
264,Receive,10:43:02.684.0,0x00000407,Data,Standard,0x04,bb 0d bb 0d 
265,Receive,10:43:02.694.0,0x0000030b,Data,Standard,0x01,00 
266,Receive,10:43:02.694.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
267,Receive,10:43:02.694.0,0x00000408,Data,Standard,0x04,81 1c 00 00 
268,Receive,10:43:02.694.0,0x00000409,Data,Standard,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
269,Receive,10:43:02.704.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
270,Receive,10:43:02.704.0,0x00000506,Data,Standard,0x07,b9 0d bb 0d 64 e6 e7 
271,Receive,10:43:02.704.0,0x00000509,Data,Standard,0x03,40 6b 01 
272,Receive,10:43:02.713.0,0x0000050a,Data,Standard,0x03,e9 e8 e7 
273,Receive,10:43:02.713.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
274,Receive,10:43:02.722.0,0x0000050d,Data,Standard,0x08,01 76 35 00 00 00 00 00 
275,Receive,10:43:02.722.0,0x00000703,Data,Standard,0x02,00 00 
276,Receive,10:43:02.763.0,0x00000301,Data,Standard,0x08,ac 44 b6 1f fe ff 00 00 
277,Receive,10:43:02.763.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
278,Receive,10:43:02.772.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
279,Receive,10:43:02.772.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
280,Receive,10:43:02.792.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d7 ff 
281,Receive,10:43:02.792.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
282,Receive,10:43:02.792.0,0x0000030b,Data,Standard,0x01,00 
283,Receive,10:43:02.792.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
284,Receive,10:43:02.802.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
285,Receive,10:43:02.865.0,0x00000301,Data,Standard,0x08,ac 44 fa 1e fe ff 00 00 
286,Receive,10:43:02.865.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
287,Receive,10:43:02.872.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
288,Receive,10:43:02.872.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
289,Receive,10:43:02.884.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d5 ff 
290,Receive,10:43:02.884.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
291,Receive,10:43:02.892.0,0x0000030b,Data,Standard,0x01,00 
292,Receive,10:43:02.892.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
293,Receive,10:43:02.904.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
294,Receive,10:43:02.964.0,0x00000301,Data,Standard,0x08,ac 44 40 1e fe ff 00 00 
295,Receive,10:43:02.964.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
296,Receive,10:43:02.973.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
297,Receive,10:43:02.973.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
298,Receive,10:43:02.992.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d3 ff 
299,Receive,10:43:02.992.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
300,Receive,10:43:02.992.0,0x0000030b,Data,Standard,0x01,00 
301,Receive,10:43:02.992.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
302,Receive,10:43:03.002.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
303,Receive,10:43:03.063.0,0x00000301,Data,Standard,0x08,ac 44 79 1d fe ff 00 00 
304,Receive,10:43:03.063.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
305,Receive,10:43:03.072.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
306,Receive,10:43:03.072.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
307,Receive,10:43:03.084.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d7 ff 
308,Receive,10:43:03.084.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
309,Receive,10:43:03.092.0,0x0000030b,Data,Standard,0x01,00 
310,Receive,10:43:03.092.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
311,Receive,10:43:03.103.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
312,Receive,10:43:03.164.0,0x00000301,Data,Standard,0x08,ac 44 7f 1c fe ff 00 00 
313,Receive,10:43:03.164.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
314,Receive,10:43:03.173.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
315,Receive,10:43:03.173.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
316,Receive,10:43:03.194.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d7 ff 
317,Receive,10:43:03.194.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
318,Receive,10:43:03.194.0,0x0000030b,Data,Standard,0x01,00 
319,Receive,10:43:03.194.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
320,Receive,10:43:03.202.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
321,Receive,10:43:03.263.0,0x00000301,Data,Standard,0x08,ac 44 e7 1a fe ff 00 00 
322,Receive,10:43:03.263.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
323,Receive,10:43:03.273.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
324,Receive,10:43:03.273.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
325,Receive,10:43:03.283.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d7 ff 
326,Receive,10:43:03.283.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
327,Receive,10:43:03.292.0,0x0000030b,Data,Standard,0x01,00 
328,Receive,10:43:03.292.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
329,Receive,10:43:03.303.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
330,Receive,10:43:03.364.0,0x00000301,Data,Standard,0x08,ac 44 05 19 fe ff 00 00 
331,Receive,10:43:03.364.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
332,Receive,10:43:03.373.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
333,Receive,10:43:03.373.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
334,Receive,10:43:03.390.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d1 ff 
335,Receive,10:43:03.390.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
336,Receive,10:43:03.392.0,0x0000030b,Data,Standard,0x01,00 
337,Receive,10:43:03.392.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
338,Receive,10:43:03.403.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
339,Receive,10:43:03.462.0,0x00000301,Data,Standard,0x08,ac 44 28 17 fe ff 00 00 
340,Receive,10:43:03.462.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
341,Receive,10:43:03.472.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
342,Receive,10:43:03.472.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
343,Receive,10:43:03.484.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d3 ff 
344,Receive,10:43:03.484.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
345,Receive,10:43:03.493.0,0x0000030b,Data,Standard,0x01,00 
346,Receive,10:43:03.493.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
347,Receive,10:43:03.502.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
348,Receive,10:43:03.565.0,0x00000301,Data,Standard,0x08,ac 44 4f 15 fe ff 00 00 
349,Receive,10:43:03.565.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
350,Receive,10:43:03.572.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
351,Receive,10:43:03.572.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
352,Receive,10:43:03.593.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d5 ff 
353,Receive,10:43:03.593.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
354,Receive,10:43:03.593.0,0x0000030b,Data,Standard,0x01,00 
355,Receive,10:43:03.593.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
356,Receive,10:43:03.603.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
357,Receive,10:43:03.662.0,0x00000604,Data,Standard,0x08,00 00 00 00 00 00 00 00 
358,Receive,10:43:03.662.0,0x00000605,Data,Standard,0x08,00 00 00 00 00 00 00 00 
359,Receive,10:43:03.663.0,0x00000606,Data,Standard,0x08,00 00 00 00 00 00 00 00 
360,Receive,10:43:03.663.0,0x00000301,Data,Standard,0x08,ac 44 88 13 fe ff 00 00 
361,Receive,10:43:03.663.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
362,Receive,10:43:03.664.0,0x00000402,Data,Standard,0x08,1b 00 00 00 f3 e1 01 00 
363,Receive,10:43:03.667.0,0x00000403,Data,Standard,0x08,64 00 00 00 b3 e0 06 00 
364,Receive,10:43:03.674.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
365,Receive,10:43:03.674.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
366,Receive,10:43:03.674.0,0x00000404,Data,Standard,0x01,36 
367,Receive,10:43:03.674.0,0x00000405,Data,Standard,0x08,bb 0d bb 0d bb 0d b9 0d 
368,Receive,10:43:03.682.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d5 ff 
369,Receive,10:43:03.682.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
370,Receive,10:43:03.683.0,0x00000406,Data,Standard,0x08,bb 0d bb 0d bb 0d bb 0d 
371,Receive,10:43:03.683.0,0x00000407,Data,Standard,0x04,bb 0d bb 0d 
372,Receive,10:43:03.694.0,0x0000030b,Data,Standard,0x01,00 
373,Receive,10:43:03.694.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
374,Receive,10:43:03.694.0,0x00000408,Data,Standard,0x04,82 1c 00 00 
375,Receive,10:43:03.694.0,0x00000409,Data,Standard,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
376,Receive,10:43:03.704.0,0x00000401,Data,Standard,0x08,58 89 00 00 ec ff ff ff 
377,Receive,10:43:03.704.0,0x00000506,Data,Standard,0x07,b9 0d bb 0d 64 e6 e7 
378,Receive,10:43:03.704.0,0x00000509,Data,Standard,0x03,40 6b 01 
379,Receive,10:43:03.713.0,0x0000050a,Data,Standard,0x03,e9 e8 e7 
380,Receive,10:43:03.713.0,0x0000050d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
381,Receive,10:43:03.723.0,0x0000050d,Data,Standard,0x08,01 76 35 00 00 00 00 00 
382,Receive,10:43:03.723.0,0x00000703,Data,Standard,0x02,00 00 
383,Receive,10:43:03.765.0,0x00000301,Data,Standard,0x08,ac 44 ca 11 fe ff 00 00 
384,Receive,10:43:03.765.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
385,Receive,10:43:03.773.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
386,Receive,10:43:03.773.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
387,Receive,10:43:03.793.0,0x00000309,Data,Standard,0x08,62 a5 00 45 75 3c d7 ff 
388,Receive,10:43:03.793.0,0x0000030a,Data,Standard,0x04,a3 43 a3 43 
389,Receive,10:43:03.793.0,0x0000030b,Data,Standard,0x01,00 
390,Receive,10:43:03.793.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
391,Receive,10:43:03.803.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
392,Receive,10:43:03.863.0,0x00000301,Data,Standard,0x08,ac 44 20 10 00 00 00 00 
393,Receive,10:43:03.863.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
394,Receive,10:43:03.872.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
395,Receive,10:43:03.872.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
396,Receive,10:43:03.882.0,0x00000309,Data,Standard,0x08,62 a3 00 45 7c 3c d7 ff 
397,Receive,10:43:03.882.0,0x0000030a,Data,Standard,0x04,86 19 91 19 
398,Receive,10:43:03.893.0,0x0000030b,Data,Standard,0x01,00 
399,Receive,10:43:03.893.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
400,Receive,10:43:03.903.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
401,Receive,10:43:03.964.0,0x00000301,Data,Standard,0x08,ac 44 80 0e 00 00 00 00 
402,Receive,10:43:03.964.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
403,Receive,10:43:03.971.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
404,Receive,10:43:03.973.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
405,Receive,10:43:03.990.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d5 ff 
406,Receive,10:43:03.990.0,0x0000030a,Data,Standard,0x04,86 19 91 19 
407,Receive,10:43:03.992.0,0x0000030b,Data,Standard,0x01,00 
408,Receive,10:43:03.992.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
409,Receive,10:43:04.003.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
410,Receive,10:43:04.062.0,0x00000301,Data,Standard,0x08,ac 44 ed 0c 00 00 00 00 
411,Receive,10:43:04.062.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
412,Receive,10:43:04.073.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
413,Receive,10:43:04.073.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
414,Receive,10:43:04.082.0,0x00000309,Data,Standard,0x08,62 a2 00 45 7c 3c d7 ff 
415,Receive,10:43:04.082.0,0x0000030a,Data,Standard,0x04,86 19 91 19 
416,Receive,10:43:04.093.0,0x0000030b,Data,Standard,0x01,00 
417,Receive,10:43:04.093.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
418,Receive,10:43:04.104.0,0x00000401,Data,Standard,0x08,58 89 00 00 00 00 00 00 
419,Receive,10:43:04.165.0,0x00000301,Data,Standard,0x08,ac 44 6d 0b 00 00 00 00 
420,Receive,10:43:04.165.0,0x00000302,Data,Standard,0x08,d8 05 4c 04 a9 50 9d 39 
421,Receive,10:43:04.173.0,0x00000303,Data,Standard,0x04,8d 14 1b 0f 
422,Receive,10:43:04.173.0,0x00000304,Data,Standard,0x07,01 8c 00 20 00 c0 00 
423,Receive,10:43:04.190.0,0x00000309,Data,Standard,0x08,62 a2 00 45 75 3c d7 ff 
424,Receive,10:43:04.190.0,0x0000030a,Data,Standard,0x04,86 19 91 19 
425,Receive,10:43:04.192.0,0x0000030b,Data,Standard,0x01,00 
426,Receive,10:43:04.192.0,0x00000400,Data,Standard,0x08,03 00 00 00 00 00 00 00 
