序号,传输方向,时间标识,帧ID,帧格式,帧类型,数据长度,数据(HEX)
2067,接收,10:43:18.763.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2068,接收,10:43:18.773.0,0x00000303,数据帧,标准帧,0x04,8b 14 1a 0f 
2069,接收,10:43:18.773.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2070,接收,10:43:18.789.0,0x00000309,数据帧,标准帧,0x08,62 a3 00 45 7b 3c d5 ff 
2071,接收,10:43:18.789.0,0x0000030a,数据帧,标准帧,0x04,74 03 74 03 
2072,接收,10:43:18.791.0,0x0000030b,数据帧,标准帧,0x01,00 
2073,接收,10:43:18.791.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2074,接收,10:43:18.803.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2075,接收,10:43:18.863.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2076,接收,10:43:18.863.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2077,接收,10:43:18.872.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2078,接收,10:43:18.872.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2079,接收,10:43:18.882.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d5 ff 
2080,接收,10:43:18.882.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2081,接收,10:43:18.892.0,0x0000030b,数据帧,标准帧,0x01,00 
2082,接收,10:43:18.892.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2083,接收,10:43:18.902.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2084,接收,10:43:18.963.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2085,接收,10:43:18.963.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2086,接收,10:43:18.971.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2087,接收,10:43:18.971.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2088,接收,10:43:18.992.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d3 ff 
2089,接收,10:43:18.992.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2090,接收,10:43:18.992.0,0x0000030b,数据帧,标准帧,0x01,00 
2091,接收,10:43:18.992.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2092,接收,10:43:19.002.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2093,接收,10:43:19.061.0,0x00000301,数据帧,标准帧,0x08,ac 44 68 00 00 00 00 00 
2094,接收,10:43:19.061.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2095,接收,10:43:19.072.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2096,接收,10:43:19.072.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2097,接收,10:43:19.083.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d7 ff 
2098,接收,10:43:19.083.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2099,接收,10:43:19.091.0,0x0000030b,数据帧,标准帧,0x01,00 
2100,接收,10:43:19.091.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2101,接收,10:43:19.102.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2102,接收,10:43:19.165.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2103,接收,10:43:19.165.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2104,接收,10:43:19.171.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2105,接收,10:43:19.171.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2106,接收,10:43:19.190.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d5 ff 
2107,接收,10:43:19.190.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2108,接收,10:43:19.192.0,0x0000030b,数据帧,标准帧,0x01,00 
2109,接收,10:43:19.192.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2110,接收,10:43:19.201.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2111,接收,10:43:19.262.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2112,接收,10:43:19.262.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2113,接收,10:43:19.272.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2114,接收,10:43:19.272.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2115,接收,10:43:19.281.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c db ff 
2116,接收,10:43:19.281.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2117,接收,10:43:19.292.0,0x0000030b,数据帧,标准帧,0x01,00 
2118,接收,10:43:19.292.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2119,接收,10:43:19.302.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2120,接收,10:43:19.363.0,0x00000301,数据帧,标准帧,0x08,ac 44 69 00 00 00 00 00 
2121,接收,10:43:19.363.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2122,接收,10:43:19.373.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2123,接收,10:43:19.373.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2124,接收,10:43:19.390.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d7 ff 
2125,接收,10:43:19.390.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2126,接收,10:43:19.392.0,0x0000030b,数据帧,标准帧,0x01,00 
2127,接收,10:43:19.392.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2128,接收,10:43:19.402.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2129,接收,10:43:19.463.0,0x00000301,数据帧,标准帧,0x08,ac 44 6a 00 00 00 00 00 
2130,接收,10:43:19.463.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2131,接收,10:43:19.472.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2132,接收,10:43:19.472.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2133,接收,10:43:19.483.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d7 ff 
2134,接收,10:43:19.483.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2135,接收,10:43:19.491.0,0x0000030b,数据帧,标准帧,0x01,00 
2136,接收,10:43:19.492.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2137,接收,10:43:19.501.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2138,接收,10:43:19.563.0,0x00000301,数据帧,标准帧,0x08,ac 44 69 00 00 00 00 00 
2139,接收,10:43:19.563.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2140,接收,10:43:19.572.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2141,接收,10:43:19.572.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2142,接收,10:43:19.590.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d9 ff 
2143,接收,10:43:19.590.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2144,接收,10:43:19.591.0,0x0000030b,数据帧,标准帧,0x01,00 
2145,接收,10:43:19.591.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2146,接收,10:43:19.602.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2147,接收,10:43:19.661.0,0x00000604,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2148,接收,10:43:19.661.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2149,接收,10:43:19.662.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2150,接收,10:43:19.662.0,0x00000301,数据帧,标准帧,0x08,ac 44 66 00 00 00 00 00 
2151,接收,10:43:19.665.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2152,接收,10:43:19.665.0,0x00000402,数据帧,标准帧,0x08,1b 00 00 00 0d e2 01 00 
2153,接收,10:43:19.665.0,0x00000403,数据帧,标准帧,0x08,64 00 00 00 b3 e0 06 00 
2154,接收,10:43:19.673.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2155,接收,10:43:19.673.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2156,接收,10:43:19.673.0,0x00000404,数据帧,标准帧,0x01,36 
2157,接收,10:43:19.673.0,0x00000405,数据帧,标准帧,0x08,bb 0d bb 0d bb 0d b9 0d 
2158,接收,10:43:19.684.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d5 ff 
2159,接收,10:43:19.684.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2160,接收,10:43:19.684.0,0x00000406,数据帧,标准帧,0x08,bb 0d bb 0d bb 0d bb 0d 
2161,接收,10:43:19.684.0,0x00000407,数据帧,标准帧,0x04,bb 0d bc 0d 
2162,接收,10:43:19.694.0,0x0000030b,数据帧,标准帧,0x01,00 
2163,接收,10:43:19.694.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2164,接收,10:43:19.694.0,0x00000408,数据帧,标准帧,0x04,92 1c 00 00 
2165,接收,10:43:19.694.0,0x00000409,数据帧,标准帧,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
2166,接收,10:43:19.704.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2167,接收,10:43:19.704.0,0x00000506,数据帧,标准帧,0x07,b9 0d bc 0d a4 e6 e7 
2168,接收,10:43:19.704.0,0x00000509,数据帧,标准帧,0x03,40 6b 01 
2169,接收,10:43:19.712.0,0x0000050a,数据帧,标准帧,0x03,e9 e8 e7 
2170,接收,10:43:19.712.0,0x0000050d,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2171,接收,10:43:19.722.0,0x0000050d,数据帧,标准帧,0x08,01 79 35 00 00 00 00 00 
2172,接收,10:43:19.722.0,0x00000703,数据帧,标准帧,0x02,00 00 
2173,接收,10:43:19.764.0,0x00000301,数据帧,标准帧,0x08,ac 44 68 00 00 00 00 00 
2174,接收,10:43:19.764.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2175,接收,10:43:19.771.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2176,接收,10:43:19.771.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2177,接收,10:43:19.792.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d7 ff 
2178,接收,10:43:19.792.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2179,接收,10:43:19.792.0,0x0000030b,数据帧,标准帧,0x01,00 
2180,接收,10:43:19.792.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2181,接收,10:43:19.802.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2182,接收,10:43:19.861.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2183,接收,10:43:19.861.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2184,接收,10:43:19.873.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2185,接收,10:43:19.873.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2186,接收,10:43:19.882.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d9 ff 
2187,接收,10:43:19.882.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2188,接收,10:43:19.892.0,0x0000030b,数据帧,标准帧,0x01,00 
2189,接收,10:43:19.892.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2190,接收,10:43:19.901.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2191,接收,10:43:19.964.0,0x00000301,数据帧,标准帧,0x08,ac 44 69 00 00 00 00 00 
2192,接收,10:43:19.964.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2193,接收,10:43:19.972.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2194,接收,10:43:19.972.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2195,接收,10:43:19.990.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d7 ff 
2196,接收,10:43:19.990.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2197,接收,10:43:19.992.0,0x0000030b,数据帧,标准帧,0x01,00 
2198,接收,10:43:19.992.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2199,接收,10:43:20.002.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2200,接收,10:43:20.063.0,0x00000301,数据帧,标准帧,0x08,ac 44 66 00 00 00 00 00 
2201,接收,10:43:20.063.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2202,接收,10:43:20.071.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2203,接收,10:43:20.071.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2204,接收,10:43:20.081.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d5 ff 
2205,接收,10:43:20.081.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2206,接收,10:43:20.091.0,0x0000030b,数据帧,标准帧,0x01,00 
2207,接收,10:43:20.091.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2208,接收,10:43:20.103.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2209,接收,10:43:20.164.0,0x00000301,数据帧,标准帧,0x08,ac 44 68 00 00 00 00 00 
2210,接收,10:43:20.164.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2211,接收,10:43:20.172.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2212,接收,10:43:20.172.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2213,接收,10:43:20.192.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d5 ff 
2214,接收,10:43:20.192.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2215,接收,10:43:20.192.0,0x0000030b,数据帧,标准帧,0x01,00 
2216,接收,10:43:20.192.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2217,接收,10:43:20.203.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2218,接收,10:43:20.262.0,0x00000301,数据帧,标准帧,0x08,ac 44 69 00 00 00 00 00 
2219,接收,10:43:20.262.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2220,接收,10:43:20.271.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2221,接收,10:43:20.271.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2222,接收,10:43:20.282.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d9 ff 
2223,接收,10:43:20.282.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2224,接收,10:43:20.293.0,0x0000030b,数据帧,标准帧,0x01,00 
2225,接收,10:43:20.293.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2226,接收,10:43:20.303.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2227,接收,10:43:20.364.0,0x00000301,数据帧,标准帧,0x08,ac 44 66 00 00 00 00 00 
2228,接收,10:43:20.364.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2229,接收,10:43:20.372.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2230,接收,10:43:20.372.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2231,接收,10:43:20.392.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d3 ff 
2232,接收,10:43:20.392.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2233,接收,10:43:20.392.0,0x0000030b,数据帧,标准帧,0x01,00 
2234,接收,10:43:20.392.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2235,接收,10:43:20.402.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2236,接收,10:43:20.462.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2237,接收,10:43:20.462.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2238,接收,10:43:20.473.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2239,接收,10:43:20.473.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2240,接收,10:43:20.481.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d5 ff 
2241,接收,10:43:20.481.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2242,接收,10:43:20.492.0,0x0000030b,数据帧,标准帧,0x01,00 
2243,接收,10:43:20.492.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2244,接收,10:43:20.503.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2245,接收,10:43:20.564.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2246,接收,10:43:20.564.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2247,接收,10:43:20.572.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2248,接收,10:43:20.572.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2249,接收,10:43:20.592.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d7 ff 
2250,接收,10:43:20.592.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2251,接收,10:43:20.592.0,0x0000030b,数据帧,标准帧,0x01,00 
2252,接收,10:43:20.592.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2253,接收,10:43:20.603.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2254,接收,10:43:20.664.0,0x00000604,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2255,接收,10:43:20.664.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2256,接收,10:43:20.664.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2257,接收,10:43:20.664.0,0x00000301,数据帧,标准帧,0x08,ac 44 69 00 00 00 00 00 
2258,接收,10:43:20.664.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2259,接收,10:43:20.664.0,0x00000402,数据帧,标准帧,0x08,1b 00 00 00 0d e2 01 00 
2260,接收,10:43:20.664.0,0x00000403,数据帧,标准帧,0x08,64 00 00 00 b3 e0 06 00 
2261,接收,10:43:20.674.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2262,接收,10:43:20.674.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2263,接收,10:43:20.674.0,0x00000404,数据帧,标准帧,0x01,36 
2264,接收,10:43:20.674.0,0x00000405,数据帧,标准帧,0x08,bb 0d bb 0d bb 0d b9 0d 
2265,接收,10:43:20.683.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c db ff 
2266,接收,10:43:20.683.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2267,接收,10:43:20.683.0,0x00000406,数据帧,标准帧,0x08,bb 0d bb 0d bb 0d bb 0d 
2268,接收,10:43:20.683.0,0x00000407,数据帧,标准帧,0x04,bb 0d bc 0d 
2269,接收,10:43:20.693.0,0x0000030b,数据帧,标准帧,0x01,00 
2270,接收,10:43:20.693.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2271,接收,10:43:20.693.0,0x00000408,数据帧,标准帧,0x04,93 1c 00 00 
2272,接收,10:43:20.693.0,0x00000409,数据帧,标准帧,0x08,e7 e6 e6 d7 e6 e6 e7 e7 
2273,接收,10:43:20.704.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2274,接收,10:43:20.704.0,0x00000506,数据帧,标准帧,0x07,b9 0d bc 0d a4 e6 e7 
2275,接收,10:43:20.704.0,0x00000509,数据帧,标准帧,0x03,40 6b 01 
2276,接收,10:43:20.712.0,0x0000050a,数据帧,标准帧,0x03,e9 e8 e7 
2277,接收,10:43:20.712.0,0x0000050d,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
2278,接收,10:43:20.723.0,0x0000050d,数据帧,标准帧,0x08,01 79 35 00 00 00 00 00 
2279,接收,10:43:20.723.0,0x00000703,数据帧,标准帧,0x02,00 00 
2280,接收,10:43:20.763.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2281,接收,10:43:20.763.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2282,接收,10:43:20.772.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2283,接收,10:43:20.772.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2284,接收,10:43:20.792.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d5 ff 
2285,接收,10:43:20.792.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2286,接收,10:43:20.792.0,0x0000030b,数据帧,标准帧,0x01,00 
2287,接收,10:43:20.792.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2288,接收,10:43:20.802.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2289,接收,10:43:20.862.0,0x00000301,数据帧,标准帧,0x08,ac 44 66 00 00 00 00 00 
2290,接收,10:43:20.862.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2291,接收,10:43:20.871.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2292,接收,10:43:20.871.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2293,接收,10:43:20.882.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d7 ff 
2294,接收,10:43:20.882.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2295,接收,10:43:20.891.0,0x0000030b,数据帧,标准帧,0x01,00 
2296,接收,10:43:20.891.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2297,接收,10:43:20.903.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2298,接收,10:43:20.963.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2299,接收,10:43:20.963.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2300,接收,10:43:20.972.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2301,接收,10:43:20.972.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2302,接收,10:43:20.989.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d3 ff 
2303,接收,10:43:20.989.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2304,接收,10:43:20.993.0,0x0000030b,数据帧,标准帧,0x01,00 
2305,接收,10:43:20.993.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2306,接收,10:43:21.002.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2307,接收,10:43:21.063.0,0x00000301,数据帧,标准帧,0x08,ac 44 6a 00 00 00 00 00 
2308,接收,10:43:21.063.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2309,接收,10:43:21.071.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2310,接收,10:43:21.072.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2311,接收,10:43:21.082.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d9 ff 
2312,接收,10:43:21.082.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2313,接收,10:43:21.093.0,0x0000030b,数据帧,标准帧,0x01,00 
2314,接收,10:43:21.093.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2315,接收,10:43:21.102.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2316,接收,10:43:21.163.0,0x00000301,数据帧,标准帧,0x08,ac 44 68 00 00 00 00 00 
2317,接收,10:43:21.163.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2318,接收,10:43:21.172.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2319,接收,10:43:21.172.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2320,接收,10:43:21.193.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 7b 3c d3 ff 
2321,接收,10:43:21.193.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2322,接收,10:43:21.193.0,0x0000030b,数据帧,标准帧,0x01,00 
2323,接收,10:43:21.193.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2324,接收,10:43:21.201.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
2325,接收,10:43:21.262.0,0x00000301,数据帧,标准帧,0x08,ac 44 67 00 00 00 00 00 
2326,接收,10:43:21.262.0,0x00000302,数据帧,标准帧,0x08,d8 05 4c 04 a9 50 9d 39 
2327,接收,10:43:21.271.0,0x00000303,数据帧,标准帧,0x04,8c 14 1b 0f 
2328,接收,10:43:21.272.0,0x00000304,数据帧,标准帧,0x07,01 8c 00 20 00 c0 00 
2329,接收,10:43:21.282.0,0x00000309,数据帧,标准帧,0x08,62 a2 00 45 76 3c d9 ff 
2330,接收,10:43:21.282.0,0x0000030a,数据帧,标准帧,0x04,8a 01 8f 01 
2331,接收,10:43:21.292.0,0x0000030b,数据帧,标准帧,0x01,00 
2332,接收,10:43:21.292.0,0x00000400,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
2333,接收,10:43:21.301.0,0x00000401,数据帧,标准帧,0x08,58 89 00 00 00 00 00 00 
